"Date","Discharge.m3s","flux.rate","count","site","model","const","interval","format","Flux","Std.Err","SEP","L95","U95"
2015-07-20,0.242967746829129,4.81433508112472,1,"SMD","comp","DIN","daily","flux",2.75123168986455,0.961646412982286,3.25482739796034,0.267249786125769,11.8031920778231
2015-07-21,0.195716251761093,3.868417093387,1,"SMD","comp","DIN","daily","flux",2.05914236710866,0.720607203109896,2.43631232002744,0.199982538957832,8.8346584610922
2015-07-22,0.159648542507978,3.14943191162845,1,"SMD","comp","DIN","daily","flux",1.56151993886502,0.548724847707811,1.84821179613163,0.151552237246811,6.70128212686083
2015-07-23,0.131129888679933,2.57970279360063,1,"SMD","comp","DIN","daily","flux",1.19137152016945,0.421109493765072,1.41083612944779,0.115517141458735,5.11458466851104
2015-07-24,0.140356511977241,3.03781620527716,1,"SMD","comp","DIN","daily","flux",1.30677634472905,0.456801872733636,1.54598548102964,0.126936139389504,5.6062937157006
2015-07-25,0.19068354814438,4.37027736806892,1,"SMD","comp","DIN","daily","flux",1.97891248027223,0.678779901310797,2.33735667735139,0.192802446259614,8.4805096893661
2015-07-26,0.318737895725209,8.16866782298446,1,"SMD","comp","DIN","daily","flux",3.89355791227406,1.34372603995868,4.60119649894143,0.37897995740773,16.6914982792699
2015-07-27,0.360677092531158,9.0878210411766,1,"SMD","comp","DIN","daily","flux",4.55966551944958,1.58834793860974,5.39268899477097,0.443159567214021,19.5577155656442
2015-07-28,0.249957612963454,5.35347954576998,1,"SMD","comp","DIN","daily","flux",2.82739954333595,0.959976170221067,3.33668742781776,0.275902408446727,12.1096375731536
2015-07-29,0.187608007045277,3.46813433813223,1,"SMD","comp","DIN","daily","flux",1.92807873098335,0.650291749513936,2.27413039427699,0.188335126932636,8.25481162405595
2015-07-30,0.152658676373653,2.49073004155161,1,"SMD","comp","DIN","daily","flux",1.45758311213553,0.491256228853863,1.71909033277616,0.142392263680555,6.24020108678166
