Date,Time,Location,Species,Discharge.m3s,Flux_kg.day
20160414,1200,OUT,TN,3.6528672,276.89
20160415,1200,OUT,TN,3.2281152,243.11
20160416,1200,OUT,TN,2.8599968,214.02
20160417,1200,OUT,TN,2.57966048,192.00
20160418,1200,OUT,TN,2.38427456,176.72
20160419,1200,OUT,TN,2.2228688,164.16
20160420,1200,OUT,TN,2.08694816,153.61
20160421,1200,OUT,TN,1.86324544,136.33
20160422,1200,OUT,TN,1.66785952,121.32
20160423,1200,OUT,TN,1.68768128,122.84
20160424,1200,OUT,TN,1.6140576,117.20
20160425,1200,OUT,TN,1.48096864,107.05
20160426,1200,OUT,TN,1.46114688,105.55
20160427,1200,OUT,TN,1.63104768,118.50
20160428,1200,OUT,TN,1.51778048,109.86
20160429,1200,OUT,TN,1.38469152,99.74
20160430,1200,OUT,TN,1.26292928,90.53
20160501,1200,OUT,TN,1.15249376,82.22
20160502,1200,OUT,TN,1.20063232,85.84
20160503,1200,OUT,TN,1.58290912,114.82
20160504,1200,OUT,TN,1.90288896,139.38
20160505,1200,OUT,TN,2.7184128,202.89
20160506,1200,OUT,TN,3.0865312,231.90
20160507,1200,OUT,TN,2.9449472,220.72
20160508,1200,OUT,TN,2.63063072,196.00
20160509,1200,OUT,TN,2.29932416,170.10
20160510,1200,OUT,TN,1.9680176,144.41
20160511,1200,OUT,TN,1.69617632,123.49
20160512,1200,OUT,TN,1.44132512,104.04
20160513,1200,OUT,TN,1.20629568,86.26
20160514,1200,OUT,TN,1.13833536,81.15
20160515,1200,OUT,TN,0.991088,70.14
20160516,1200,OUT,TN,0.81552384,57.13
20160517,1200,OUT,TN,0.70508832,49.01
20160518,1200,OUT,TN,0.60314784,41.58
20160519,1200,OUT,TN,0.53518752,36.66
20160520,1200,OUT,TN,0.47572224,32.39
20160521,1200,OUT,TN,0.4105936,27.74
20160522,1200,OUT,TN,0.35679168,23.92
20160523,1200,OUT,TN,0.30865312,20.54
20160524,1200,OUT,TN,0.30298976,20.14
20160525,1200,OUT,TN,0.3256432,21.73
20160526,1200,OUT,TN,0.273823456,18.10
20160527,1200,OUT,TN,0.234463104,15.38
20160528,1200,OUT,TN,0.209261152,13.64
20160529,1200,OUT,TN,0.177829504,11.49
20160530,1200,OUT,TN,0.227383904,14.89
20160531,1200,OUT,TN,0.247205664,16.26
20160601,1200,OUT,TN,0.191421568,12.42
20160602,1200,OUT,TN,0.153477056,9.84
20160603,1200,OUT,TN,0.138185984,8.81
20160604,1200,OUT,TN,0.131106784,8.34
20160605,1200,OUT,TN,0.177546336,11.47
20160606,1200,OUT,TN,0.71641504,49.84
20160607,1200,OUT,TN,0.62580128,43.23
20160608,1200,OUT,TN,0.4672272,31.78
20160609,1200,OUT,TN,0.38510848,25.93
20160610,1200,OUT,TN,0.30298976,20.14
20160611,1200,OUT,TN,0.24918784,16.39
20160612,1200,OUT,TN,0.234746272,15.39
20160613,1200,OUT,TN,0.204447296,13.31
20160614,1200,OUT,TN,0.184342368,11.94
20160615,1200,OUT,TN,0.19255424,12.50
20160616,1200,OUT,TN,0.196518592,12.77
20160617,1200,OUT,TN,0.1840592,11.92
20160618,1200,OUT,TN,0.165936448,10.68
20160619,1200,OUT,TN,0.146397856,9.36
20160620,1200,OUT,TN,0.122894912,7.79
20160621,1200,OUT,TN,0.11468304,7.24
20160622,1200,OUT,TN,0.111285024,7.01
20160623,1200,OUT,TN,0.097976128,6.13
20160624,1200,OUT,TN,0.078720704,4.87
20160625,1200,OUT,TN,0.069092992,4.25
20160626,1200,OUT,TN,0.05946528,3.62
20160627,1200,OUT,TN,0.050120736,3.03
20160628,1200,OUT,TN,0.05238608,3.17
20160629,1200,OUT,TN,0.053518752,3.24
20160630,1200,OUT,TN,0.051536576,3.12
20160701,1200,OUT,TN,0.048988064,2.96
20160702,1200,OUT,TN,0.049271232,2.97
20160703,1200,OUT,TN,0.043324704,2.60
20160704,1200,OUT,TN,0.036528672,2.17
20160705,1200,OUT,TN,0.037378176,2.22
20160706,1200,OUT,TN,0.046439552,2.79
20160707,1200,OUT,TN,0.046156384,2.78
20160708,1200,OUT,TN,0.0424752,2.54
20160709,1200,OUT,TN,0.045023712,2.70
20160710,1200,OUT,TN,0.054651424,3.32
20160711,1200,OUT,TN,0.051819744,3.14
20160712,1200,OUT,TN,0.045590048,2.74
20160713,1200,OUT,TN,0.037095008,2.20
20160714,1200,OUT,TN,0.032281152,1.90
20160715,1200,OUT,TN,0.030582144,1.80
20160716,1200,OUT,TN,0.023219776,1.35
20160717,1200,OUT,TN,0.020104928,1.16
20160718,1200,OUT,TN,0.023786112,1.38
20160719,1200,OUT,TN,0.027467296,1.61
20160720,1200,OUT,TN,0.022087104,1.28
20160721,1200,OUT,TN,0.01982176,1.14
20160722,1200,OUT,TN,0.01840592,1.05
20160723,1200,OUT,TN,0.01557424,0.88
20160724,1200,OUT,TN,0.015857408,0.90
20160725,1200,OUT,TN,0.015857408,0.90
20160726,1200,OUT,TN,0.01132672,0.63
20160727,1200,OUT,TN,0.011609888,0.65
20160728,1200,OUT,TN,0.011609888,0.65
20160729,1200,OUT,TN,0.01132672,0.63
20160730,1200,OUT,TN,0.01132672,0.63
20160731,1200,OUT,TN,0.029449472,1.73
20160801,1200,OUT,TN,0.009627712,0.53
20160802,1200,OUT,TN,0.009061376,0.50
20160803,1200,OUT,TN,0.009061376,0.50
20160804,1200,OUT,TN,0.009061376,0.50
20160805,1200,OUT,TN,0.009061376,0.50
20160806,1200,OUT,TN,0.010760384,0.60
20160807,1200,OUT,TN,0.009061376,0.50
20160808,1200,OUT,TN,0.009061376,0.50
20160809,1200,OUT,TN,0.009061376,0.50
20160810,1200,OUT,TN,0.045590048,2.74
20160811,1200,OUT,TN,0.009344544,0.52
20160812,1200,OUT,TN,0.009061376,0.50
20160813,1200,OUT,TN,0.011043552,0.62
20160814,1200,OUT,TN,0.011609888,0.65
20160815,1200,OUT,TN,0.008778208,0.48
20160816,1200,OUT,TN,0.01274256,0.72
20160817,1200,OUT,TN,0.009344544,0.52
20160818,1200,OUT,TN,0.01132672,0.63
20160819,1200,OUT,TN,0.012176224,0.68
20160820,1200,OUT,TN,0.01132672,0.63
20160821,1200,OUT,TN,0.01274256,0.72
20160822,1200,OUT,TN,0.0141584,0.80
20160823,1200,OUT,TN,0.007362368,0.40
20160824,1200,OUT,TN,0.0070792,0.39
20160825,1200,OUT,TN,0.00849504,0.47
20160826,1200,OUT,TN,0.008211872,0.45
20160827,1200,OUT,TN,0.005380192,0.29
20160828,1200,OUT,TN,0.005380192,0.29
20160829,1200,OUT,TN,0.005380192,0.29
20160830,1200,OUT,TN,0.005380192,0.29
20160831,1200,OUT,TN,0.005380192,0.29
20160901,1200,OUT,TN,0.005380192,0.29
20160902,1200,OUT,TN,0.005380192,0.29
20160903,1200,OUT,TN,0.005097024,0.27
20160904,1200,OUT,TN,0.003964352,0.21
20160905,1200,OUT,TN,0.003964352,0.21
20160906,1200,OUT,TN,0.006512864,0.35
20160907,1200,OUT,TN,0.005097024,0.27
20160908,1200,OUT,TN,0.003964352,0.21
20160909,1200,OUT,TN,0.00424752,0.22
20160910,1200,OUT,TN,0.003964352,0.21
20160911,1200,OUT,TN,0.00424752,0.22
20160912,1200,OUT,TN,0.00424752,0.22
20160913,1200,OUT,TN,0.00424752,0.22
20160914,1200,OUT,TN,0.003114848,0.16
20160915,1200,OUT,TN,0.00283168,0.15
20160916,1200,OUT,TN,0.00283168,0.15
20160917,1200,OUT,TN,0.00283168,0.15
20160918,1200,OUT,TN,0.003398016,0.18
20160919,1200,OUT,TN,0.007645536,0.42
20160920,1200,OUT,TN,0.003964352,0.21
20160921,1200,OUT,TN,0.003398016,0.18
20160922,1200,OUT,TN,0.003114848,0.16
20160923,1200,OUT,TN,0.008778208,0.48
20160924,1200,OUT,TN,0.016140576,0.92
20160925,1200,OUT,TN,0.005380192,0.29
20160926,1200,OUT,TN,0.004813856,0.26
20160927,1200,OUT,TN,0.009627712,0.53
20160928,1200,OUT,TN,0.00283168,0.15
20160929,1200,OUT,TN,0.001132672,0.06
20160930,1200,OUT,TN,0.000283168,0.01
20161001,1200,OUT,TN,0.00991088,0.55
20161002,1200,OUT,TN,0.002548512,0.13
20161003,1200,OUT,TN,0.001699008,0.09
20161004,1200,OUT,TN,0.001132672,0.06
20161005,1200,OUT,TN,0.000849504,0.04
20161006,1200,OUT,TN,0.001132672,0.06
20161007,1200,OUT,TN,0.001132672,0.06
20161008,1200,OUT,TN,0.00424752,0.22
20161009,1200,OUT,TN,0.013025728,0.73
20161010,1200,OUT,TN,0.007362368,0.40
20161011,1200,OUT,TN,0.004530688,0.24
20161012,1200,OUT,TN,0.005097024,0.27
20161013,1200,OUT,TN,0.004813856,0.26
20161014,1200,OUT,TN,0.005380192,0.29
20161015,1200,OUT,TN,0.006512864,0.35
20161016,1200,OUT,TN,0.00566336,0.30
20161017,1200,OUT,TN,0.00566336,0.30
20161018,1200,OUT,TN,0.004530688,0.24
20161019,1200,OUT,TN,0.003964352,0.21
20161020,1200,OUT,TN,0.006796032,0.37
20161021,1200,OUT,TN,0.039077184,2.33
20161022,1200,OUT,TN,0.074473184,4.59
20161023,1200,OUT,TN,0.090896928,5.67
20161024,1200,OUT,TN,0.172166144,11.11
20161025,1200,OUT,TN,0.190288896,12.34
20161026,1200,OUT,TN,0.203597792,13.25
20161027,1200,OUT,TN,0.192837408,12.52
20161028,1200,OUT,TN,0.56067264,38.50
20161029,1200,OUT,TN,0.48988064,33.40
20161030,1200,OUT,TN,0.56067264,38.50
20161031,1200,OUT,TN,0.69092992,47.98
20161101,1200,OUT,TN,0.81835552,57.33
20161102,1200,OUT,TN,0.71358336,49.63
20161103,1200,OUT,TN,0.61447456,42.40
20161104,1200,OUT,TN,0.55500928,38.09
20161105,1200,OUT,TN,0.47289056,32.18
20161106,1200,OUT,TN,0.41342528,27.94
20161107,1200,OUT,TN,0.36528672,24.52
20161108,1200,OUT,TN,0.3398016,22.73
20161109,1200,OUT,TN,0.33130656,22.13
20161110,1200,OUT,TN,0.30865312,20.54
20161111,1200,OUT,TN,0.28883136,19.15
20161112,1200,OUT,TN,0.28599968,18.95
20161113,1200,OUT,TN,0.30865312,20.54
20161114,1200,OUT,TN,0.32281152,21.53
20161115,1200,OUT,TN,0.43041536,29.15
20161116,1200,OUT,TN,1.17797888,84.13
20161117,1200,OUT,TN,1.08170176,76.91
20161118,1200,OUT,TN,0.991088,70.14
20161119,1200,OUT,TN,0.94011776,66.35
20161120,1200,OUT,TN,0.8919792,62.78
20161121,1200,OUT,TN,0.80136544,56.08
20161122,1200,OUT,TN,0.68243488,47.36
20161123,1200,OUT,TN,0.60031616,41.38
20161124,1200,OUT,TN,0.54651424,37.48
20161125,1200,OUT,TN,0.52952416,36.26
20161126,1200,OUT,TN,0.54934592,37.69
20161127,1200,OUT,TN,0.54651424,37.48
20161128,1200,OUT,TN,0.51253408,35.03
20161129,1200,OUT,TN,0.56350432,38.71
20161130,1200,OUT,TN,0.90047424,63.41
20161201,1200,OUT,TN,2.08977984,153.83
20161202,1200,OUT,TN,2.12376,156.46
20161203,1200,OUT,TN,1.86041376,136.11
20161204,1200,OUT,TN,1.6848496,122.62
20161205,1200,OUT,TN,1.5007904,108.56
20161206,1200,OUT,TN,1.29124608,92.67
20161207,1200,OUT,TN,1.10152352,78.39
20161208,1200,OUT,TN,0.97126624,68.67
20161209,1200,OUT,TN,0.8353456,58.59
20161210,1200,OUT,TN,0.64562304,44.67
20161211,1200,OUT,TN,0.5238608,35.85
20161212,1200,OUT,TN,0.57766272,39.73
20161213,1200,OUT,TN,0.72774176,50.67
20161214,1200,OUT,TN,0.80136544,56.08
20161215,1200,OUT,TN,0.67393984,46.73
20161216,1200,OUT,TN,0.57483104,39.53
20161217,1200,OUT,TN,0.80986048,56.71
20161218,1200,OUT,TN,0.68243488,47.36
20161219,1200,OUT,TN,0.55500928,38.09
20161220,1200,OUT,TN,0.44457376,30.16
20161221,1200,OUT,TN,0.50120736,34.22
20161222,1200,OUT,TN,0.8919792,62.78
20161223,1200,OUT,TN,0.88065248,61.94
20161224,1200,OUT,TN,0.9486128,66.98
20161225,1200,OUT,TN,0.95993952,67.82
20161226,1200,OUT,TN,0.60314784,41.58
20161227,1200,OUT,TN,0.73057344,50.88
20161228,1200,OUT,TN,0.90896928,64.04
20161229,1200,OUT,TN,0.94294944,66.56
20161230,1200,OUT,TN,1.98783936,145.94
20161231,1200,OUT,TN,1.81510688,132.62
